Product_ID,Category,Sub_Category,Product_Name,Sales_Value,Quantity,Discount,Profit,Order_Code,Customer_ID
OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",4.00,2.00,0.00%,1.09,102554,KN-16705
OFF-ST-10001476,Office Supplies,Storage,Steel Personal Filing/Posting Tote,284.00,10.00,20.00%,24.86,102561,NK-18490
FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",1057.00,7.00,0.00%,306.49,102582,NW-18400
OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.00,6.00,20.00%,6.23,102596,RD-19810
TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,144.00,9.00,20.00%,-32.38,102610,CA-12265
FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.00,3.00,60.00%,-42.49,102631,EB-13840
OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,6.00,3.00,0.00%,2.95,102638,MC-17845
OFF-PA-10001804,Office Supplies,Paper,Xerox 195,40.00,6.00,0.00%,19.24,102645,IM-15055
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,92.00,2.00,0.00%,15.63,102652,AY-10555
OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers,55.00,5.00,0.00%,26.90,102659,LW-17215
TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,979.00,9.00,20.00%,110.12,102673,KH-16630
TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,384.00,3.00,20.00%,81.59,102715,JK-15370
TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,107.00,6.00,0.00%,41.54,102722,KW-16570
OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",56.00,2.00,20.00%,5.56,102729,BF-11215
TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,90.00,4.00,20.00%,-1.12,102736,LP-17095
FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.00,3.00,20.00%,-99.18,102750,GM-14695
TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,85.00,5.00,0.00%,22.09,102771,DO-13435
FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.00,1.00,20.00%,4.77,102778,JH-15820
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,10.00,3.00,0.00%,3.25,102792,JC-15340
OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",25.00,2.00,70.00%,-18.03,102806,HG-14965
FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.00,5.00,30.00%,0.00,102813,EA-14035
TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,420.00,7.00,20.00%,52.49,102820,CS-11950
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,200.00,2.00,0.00%,69.99,102834,LW-16990
FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,191.00,1.00,20.00%,11.92,102848,KB-16240
TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,240.00,6.00,0.00%,26.39,102855,JF-15415
TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,136.00,1.00,40.00%,-31.62,102869,LC-17140
TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,792.00,6.00,40.00%,-131.99,102876,LR-17035
FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1045.00,5.00,40.00%,-295.98,102890,SG-20470
TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,240.00,8.00,0.00%,23.99,102904,CB-12025
FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,167.00,2.00,40.00%,-66.60,102925,CD-12280
OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,28.00,3.00,0.00%,8.10,102932,SD-20485
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,76.00,3.00,20.00%,25.58,102946,VP-21730
OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",67.00,5.00,0.00%,17.52,102967,MG-17890
TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,150.00,5.00,0.00%,31.49,102974,DP-13105
FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",722.00,3.00,20.00%,90.29,102981,MO-17500
OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.00,5.00,0.00%,83.28,102988,GM-14695
OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.00,5.00,0.00%,11.88,103009,PJ-18835
OFF-LA-10004345,Office Supplies,Labels,Avery 493,16.00,4.00,20.00%,5.70,103037,KH-16630
TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,100.00,2.00,0.00%,8.00,103058,AG-10270
FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame,44.00,4.00,20.00%,6.04,103065,PT-19090
OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,26.00,4.00,0.00%,12.44,103072,HW-14935
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.00,2.00,60.00%,-1.59,103086,EB-14170
OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,75.00,9.00,0.00%,35.02,103093,FO-14305
OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1104.00,3.00,0.00%,496.79,103100,AB-10105
TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,178.00,3.00,20.00%,19.97,103107,RB-19465
OFF-AR-10003394,Office Supplies,Art,Newell 332,14.00,6.00,20.00%,1.23,103128,SC-20845
TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,280.00,14.00,0.00%,64.37,103135,SS-20515
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,24.00,9.00,20.00%,7.21,103156,TD-20995
OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,5.00,1.00,20.00%,1.55,103163,FM-14290
TEC-PH-10001795,Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,240.00,3.00,0.00%,2.40,103177,EN-13780
OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",332.00,3.00,20.00%,-82.88,103191,VG-21805
TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),120.00,5.00,20.00%,12.00,103205,JJ-15760
FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1505.00,4.00,0.00%,346.04,103212,MH-18025
FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",57.00,9.00,0.00%,21.48,103219,BF-11215
OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.00,3.00,0.00%,12.23,103226,DW-13195
TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,161.00,7.00,0.00%,3.22,103247,PO-19195
TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1432.00,5.00,20.00%,125.30,103310,GM-14680
FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.00,3.00,20.00%,15.99,103317,DM-13525
OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.00,3.00,0.00%,8.50,103331,KB-16315
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,8.00,3.00,0.00%,2.07,103338,RB-19435
OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",107.00,6.00,20.00%,36.26,103352,RP-19390
OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",26.00,2.00,20.00%,8.95,103359,LC-16885
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,150.00,5.00,0.00%,65.98,103366,EH-13990
TEC-PH-10002885,Technology,Phones,Apple iPhone 5,780.00,2.00,40.00%,-168.96,103373,BS-11755
TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,660.00,3.00,20.00%,49.50,103380,BF-11005
OFF-PA-10003309,Office Supplies,Paper,Xerox 211,13.00,2.00,0.00%,6.22,103401,GR-14560
FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,14.00,2.00,60.00%,-14.27,103415,MV-17485
TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,464.00,5.00,0.00%,134.56,103429,LW-16825
OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,167.00,2.00,0.00%,41.68,103443,AT-10735
TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.00,5.00,0.00%,95.20,103464,PG-18820
FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.00,7.00,70.00%,-786.74,103471,JR-15670
OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,94.00,7.00,80.00%,-164.84,103478,KL-16555
TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,756.00,7.00,20.00%,66.15,103492,CM-12715
FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,210.00,2.00,20.00%,-23.58,103499,ES-14020
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",41.00,4.00,0.00%,19.87,103506,LR-17035
OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.00,2.00,20.00%,3.35,103520,MH-17785
OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",11.00,3.00,20.00%,3.41,103527,CC-12220
OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.00,4.00,0.00%,29.27,103590,JL-15505
FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.00,2.00,0.00%,3.01,103611,JM-15535
OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.00,4.00,20.00%,-12.79,103646,SP-20545
TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1008.00,7.00,20.00%,75.60,103660,MW-18220
OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,438.00,14.00,20.00%,153.12,103674,AP-10720
OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",64.00,7.00,70.00%,-46.88,103702,AF-10885
OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",262.00,2.00,0.00%,65.44,103709,LP-17095
OFF-AR-10000658,Office Supplies,Art,Newell 324,35.00,3.00,0.00%,9.70,103716,KB-16585
OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,14.00,5.00,0.00%,5.56,103723,BT-11305
OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",227.00,6.00,0.00%,63.44,103730,SC-20725
OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,7.00,3.00,20.00%,2.34,103744,MG-17875
OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",14.00,1.00,80.00%,-24.77,103765,JG-15310
OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",141.00,5.00,0.00%,42.23,103772,MP-17470
OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.00,3.00,20.00%,23.24,103793,BV-11245
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.00,2.00,20.00%,5.55,103800,DP-13000
OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.00,3.00,0.00%,7.16,103807,EM-13825
OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,144.00,9.00,20.00%,48.55,103814,LH-16900
OFF-AP-10004249,Office Supplies,Appliances,Staple holder,84.00,7.00,0.00%,22.62,103828,JK-15370
OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.00,4.00,0.00%,335.85,103835,SC-20440
TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,101.00,1.00,20.00%,6.30,103849,PG-18895
FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,131.00,2.00,20.00%,8.19,103870,SP-20860
OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1578.00,3.00,0.00%,757.41,103877,RD-19660
TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,96.00,6.00,20.00%,7.18,103891,KH-16690
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.00,4.00,20.00%,3.83,103905,AW-10930
FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",38.00,5.00,60.00%,-29.51,103919,TP-21565
TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,900.00,9.00,0.00%,395.96,103933,DR-12880
OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.00,5.00,20.00%,46.32,103940,BN-11515
OFF-FA-10003112,Office Supplies,Fasteners,Staples,32.00,5.00,20.00%,9.86,103947,BB-10990
FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.00,5.00,0.00%,48.12,103954,HR-14770
OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.00,6.00,20.00%,6.44,103961,NG-18430
FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",630.00,9.00,0.00%,107.04,103968,ML-17755
OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.00,3.00,20.00%,-786.01,103982,AA-10315
TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,324.00,3.00,20.00%,28.35,103989,MC-17605
OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,213.00,6.00,0.00%,99.94,103996,RB-19435
FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,308.00,2.00,15.00%,-14.48,104003,DC-13285
OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,55.00,5.00,0.00%,15.37,104010,TD-20995
OFF-AR-10001972,Office Supplies,Art,Newell 323,9.00,7.00,20.00%,0.71,104024,MD-17860
OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,147.00,3.00,0.00%,2.93,104038,LO-17170
TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,96.00,4.00,20.00%,34.74,104052,TP-21565
OFF-AR-10000634,Office Supplies,Art,Newell 320,3.00,1.00,20.00%,0.30,104059,FC-14245
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.00,7.00,0.00%,67.66,104066,QJ-19255
OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.00,5.00,20.00%,64.20,104080,AH-10210
TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,14.00,1.00,0.00%,1.89,104094,AG-10675
OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,12.00,5.00,20.00%,2.13,104108,RP-19855
TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,56.00,2.00,20.00%,4.20,104115,JH-15910
FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",494.00,7.00,30.00%,-28.22,104129,ES-14080
OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,190.00,10.00,0.00%,91.06,104136,SF-20065
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,167.00,12.00,0.00%,23.42,104150,AG-10330
FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",2430.00,8.00,0.00%,388.81,104157,MT-17815
TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.00,5.00,0.00%,30.43,104178,JM-15265
OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,120.00,1.00,0.00%,31.29,104185,JB-15400
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207.00,3.00,0.00%,51.75,104220,BV-11245
FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,192.00,14.00,0.00%,69.20,104241,AG-10495
FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,458.00,2.00,20.00%,51.48,104269,DB-13060
FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,331.00,7.00,45.00%,-114.35,104276,HF-14995
OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.00,5.00,0.00%,0.00,104283,LM-17065
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,85.00,3.00,20.00%,28.71,104297,CC-12100
OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,19.00,3.00,20.00%,-3.79,104311,AS-10090
OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,21.00,2.00,20.00%,2.34,104318,FH-14275
FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,365.00,5.00,50.00%,-248.17,104346,IM-15070
OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.00,4.00,20.00%,10.43,104381,RD-19810
TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,80.00,4.00,0.00%,22.39,104388,DK-12835
TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,66.00,3.00,0.00%,31.01,104402,DB-13660
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,5.00,4.00,80.00%,-7.76,104430,LT-17110
TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,138.00,3.00,0.00%,35.86,104437,TG-21310
OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.00,4.00,0.00%,22.70,104451,MM-18055
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.00,6.00,0.00%,22.00,104472,CK-12325
OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,37.00,3.00,0.00%,10.45,104486,PO-18850
OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,58.00,6.00,20.00%,20.13,104493,EB-13705
OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",86.00,2.00,0.00%,22.24,104514,CB-12535
FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",482.00,2.00,20.00%,54.18,104563,CM-12715
OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",88.00,5.00,0.00%,42.05,104577,CK-12205
OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,277.00,2.00,20.00%,89.95,104619,KD-16495
OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1089.00,6.00,0.00%,315.74,104626,DR-12940
OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",186.00,6.00,0.00%,83.65,104633,EA-14035
OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.00,3.00,20.00%,314.27,104640,FH-14275
OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",37.00,6.00,0.00%,16.85,104647,CK-12595
TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",63.00,8.00,20.00%,13.30,104661,TB-21250
OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.00,8.00,0.00%,6.91,104689,FH-14365
FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",303.00,3.00,0.00%,69.68,104731,AM-10705
TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,329.00,3.00,20.00%,28.77,104738,SP-20620
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,53.00,3.00,20.00%,4.67,104745,GT-14755
TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,80.00,2.00,20.00%,14.00,104759,DD-13570
OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.00,2.00,20.00%,6.04,104773,TB-21175
OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,32.00,8.00,0.00%,10.51,104780,BT-11530
OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,4.00,2.00,0.00%,1.80,104794,KD-16495
TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,800.00,4.00,0.00%,343.98,104801,FH-14350
OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.00,2.00,20.00%,6.04,104808,MH-17440
FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",199.00,4.00,30.00%,0.00,104815,RB-19570
OFF-LA-10002034,Office Supplies,Labels,Avery 478,25.00,5.00,0.00%,12.03,104822,RB-19465
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",22.00,7.00,0.00%,9.89,104829,JG-15805
FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.00,4.00,20.00%,-25.47,104850,TW-21025
OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.00,4.00,20.00%,48.63,104864,JS-15685
FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",367.00,4.00,30.00%,-110.02,104871,DR-12940
FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",442.00,2.00,0.00%,101.65,104885,DB-13555
OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,18.00,3.00,0.00%,8.79,104906,JP-15460
TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",75.00,5.00,0.00%,36.73,104913,DK-13090
OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,76.00,5.00,20.00%,26.56,104927,AG-10330
TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,900.00,3.00,0.00%,314.99,104941,DH-13075
FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,683.00,4.00,15.00%,-40.20,104948,KH-16510
OFF-LA-10003121,Office Supplies,Labels,Avery 506,29.00,7.00,0.00%,13.30,104955,CG-12040
